responseid,recordeddate,duration,q1_opcao,q1_nota,q2,plataforma,pesquisa,referer,di_device_type,pubaccid,list_id,category_id,intercept_show_phone,intercept_adview_buyer_sent_msg,intercept_chatlist_buyer_sent_msg,intercept_user_clicked_on_adreply,dt
R_1f7X8Q7oqbOWDAw,2021-12-15T18:05:41.986Z,6,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,7055e070-9aef-40b1-892b-b31c7c7280cd,indefinido,indefinido,,,Sim,,2022-02-13
R_2YlEdh5CyOqz7CM,2021-12-15T18:08:13.917Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ma.olx.com.br/,desktop,8417af77-22f1-477e-930a-cdad94bd7492,964551535,5080,,Sim,,,2022-02-13
R_3Eo5Q0eJIAQSwdG,2021-12-15T18:14:25.559Z,312,"É péssimo, nunca consigo fechar negócio",1,ruim de mais,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,7718a3df-4f4b-43b3-b99a-7282770a1eda,indefinido,1040,Sim,,,,2022-02-13
R_24Br5TbCQytgZCE,2021-12-15T18:14:47.884Z,12,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,b7dbca15-9202-492b-b0d8-2cfa01b0d860,indefinido,indefinido,,,Sim,,2022-02-13
R_1LIpK3rQHlxsTYE,2021-12-15T18:50:51.700Z,32,É muito bom negociar na OLX,4,muito anuncio clonado,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,c245f453-7bf2-47cc-871c-f25552cb7628,indefinido,indefinido,,,Sim,,2022-02-13
R_1pSZY0T0diOziFi,2021-12-15T18:55:23.295Z,23,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,65ad402c-4bbf-4de1-8be4-435f1cb7be1a,indefinido,indefinido,,,Sim,,2022-02-13
R_3KJifDVBhwUHWTS,2021-12-15T19:00:36.228Z,12,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,09898083-6488-41f1-b986-9e78a016aa9c,indefinido,indefinido,,,Sim,,2022-02-13
R_3NJbB4A0o7wnJl5,2021-12-15T19:02:29.593Z,53,"É péssimo, nunca consigo fechar negócio",1,Os compradores nunca sabem oque é olx pay + entrega sempre tem que ficar perguntado pra as pessoas que tem esse tipo de anuncio se envia em vez de só comprar,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,650748dd-602b-493b-a3d1-fc47bbd73a60,indefinido,indefinido,,,Sim,,2022-02-13
R_2YrKEfnoQR7ze0l,2021-12-16T19:01:44.395Z,11,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,5670a43f-30b1-4455-b454-8a8ea54e9511,969031819,3060,,Sim,,,2022-02-13
R_3MFMD7cTfGoQWYp,2021-12-16T19:11:13.399Z,23,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,33091152-17f6-442a-a496-cd5bcd5867b9,969177382,2020,,Sim,,,2022-02-13
R_1mef2F5Z9cCTfar,2021-12-16T19:15:58.584Z,17,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,48aaa041-f249-48a7-81e0-0445e137fb19,indefinido,8040,Sim,,,,2022-02-13
R_1o0FxAIFugql22T,2021-12-16T19:22:17.293Z,18,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://es.olx.com.br/,desktop,9176ef8d-dacd-4c53-a0d4-2215d4d491bf,indefinido,5040,Sim,,,,2022-02-13
R_3Em81jTMUdxnFnf,2021-12-16T19:24:04.302Z,46,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://pr.olx.com.br/,desktop,95d448bb-a61e-4938-ae59-6632af140bea,indefinido,2040,Sim,,,,2022-02-13
R_psZGbEOncexFz1v,2021-12-16T19:26:10.652Z,12,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,desktop,16fc1449-a950-48d3-a53c-707e354b67b7,indefinido,12020,Sim,,,,2022-02-13
R_1eFdBtiKhpp0akZ,2021-12-16T19:29:16.608Z,51,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://go.olx.com.br/,desktop,b611db10-7c99-49cb-a0f2-e3fc28a85ef6,indefinido,1040,Sim,,,,2022-02-13
R_3GpiYxkFw2txGAh,2021-12-16T19:31:49.275Z,20,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,mobile,b57f4168-ef56-4646-aedd-8c6353c3ae48,indefinido,2060,Sim,,,,2022-02-13
R_2TFehQ49aaIphHI,2021-12-16T19:42:18.189Z,8,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,66665362-4101-4ebb-a8bb-3f8b7cd6edda,indefinido,indefinido,,,Sim,,2022-02-13
R_qPjneXwpHFS0krn,2021-12-16T19:44:28.142Z,23,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,346b47b7-308a-45df-9dcc-6badfcd04462,indefinido,indefinido,,,Sim,,2022-02-13
R_2SuHHy7NwcaTlb7,2021-12-16T19:47:11.591Z,34,É muito bom negociar na OLX,4,"so agradecer pela plataforma
",Web,OLX_Buyer_Negotiation,https://rn.olx.com.br/,desktop,d8ab06bd-d340-4efe-8f13-082f8fa8e476,968927005,6020,,Sim,,,2022-02-13
R_2Y4dpzwDo1B8PoY,2021-12-16T19:48:35.854Z,16,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,6ea11ce5-bd94-4b18-b5d2-532cb3c46034,969999084,1040,,Sim,,,2022-02-13
R_1eS6GA2zxurhDIS,2021-12-16T19:48:59.820Z,92,"É ruim, tenho dificuldade",2,ruim,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,2c5dff39-25a1-457d-92bf-a44736294ca5,indefinido,1040,Sim,,,,2022-02-13
R_3kLBVnXasxht9TJ,2021-12-16T19:49:17.088Z,14,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://go.olx.com.br/,mobile,b89cda2e-35d4-47c0-bb17-0170dbc06702,969681492,11020,,Sim,,,2022-02-13
R_26kJrYId6zWhqzp,2021-12-16T19:50:51.892Z,16,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,4d580242-e17b-479f-b15c-4423f1dcc65d,indefinido,indefinido,,,Sim,,2022-02-13
R_238lG9k5xX7IOJx,2021-12-16T19:53:58.471Z,47,"É boa, consigo negociar",3,Sempre tem ótimas opções e facilidade pra pesquisar ,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,mobile,8a6cfe49-6ee6-4f72-8f25-35e82f4d2490,965138840,2020,,Sim,,,2022-02-13
R_WCKrRLx7pgovQdP,2021-12-16T20:04:34.093Z,14,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,774b6721-85ba-44e5-bd5a-3ec7f9b34b58,indefinido,indefinido,,,Sim,,2022-02-13
R_ueI84cWVFoTJMZz,2021-12-16T20:13:35.535Z,42,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,2ee22230-180b-4c39-ac9f-d3d9d3e8bdfc,indefinido,7020,Sim,,,,2022-02-13
R_3NVOpVDBjDmT0eu,2021-12-16T20:14:39.895Z,22,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,488e44f0-9184-42ea-936f-24669b52dfba,968828543,10120,,Sim,,,2022-02-13
R_3EJStKuRrOf8QuV,2021-12-16T20:31:19.394Z,123,"É ruim, tenho dificuldade",2,Muitos anúncios de empresas entram nos anúncios de particulares dificultando a procura por carros direto que trate direto com o dono. Também  ainda tem muitos anúncios enganosos.,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,mobile,cac2ec0e-a2f2-4c51-b13d-d80ab19b84fe,969565505,2020,,Sim,,,2022-02-13
R_2XiYOJdyVtQPsfU,2021-12-16T20:33:24.901Z,10,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://pr.olx.com.br/,desktop,5d7f399d-2363-4118-9dc8-3ebfaddd1aa1,indefinido,2020,Sim,,,,2022-02-13
R_2uyVmSoE1Ts5tc4,2021-12-16T20:36:33.576Z,15,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ce.olx.com.br/,desktop,8d360d7e-6858-45e0-b2d6-20a3f0941142,961214544,5040,,Sim,,,2022-02-13
R_2CTejoS63JgvuaH,2021-12-16T20:38:27.861Z,43,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,ab30d097-b84f-4d18-8122-eef0df4bd963,955052457,1120,,Sim,,,2022-02-13
R_YabQX7D5XwkcYql,2021-12-16T20:39:54.826Z,43,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,43221a40-b0d9-47a0-a846-cfece2e284a7,indefinido,indefinido,,,Sim,,2022-02-13
R_3hxqSWDb0o1QfUo,2021-12-16T20:45:45.703Z,10,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,508be4a9-6e3b-4627-9fa1-708ffe495f52,indefinido,indefinido,,,Sim,,2022-02-13
R_3pfLT0c0pJjMzhI,2021-12-16T20:46:30.017Z,75,"É boa, consigo negociar",3,Poderia filtrar de alguma forma esses golpistas com anuncios fakes. ,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,a1e31ad9-0355-4d4d-9a6f-979429cb1b61,indefinido,3060,Sim,,,,2022-02-13
R_Wvzv0iBa2RwrRU5,2021-12-16T20:53:43.843Z,98,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,1b456ea7-465c-4c4f-aed5-3d652e54d3f3,indefinido,indefinido,,,Sim,,2022-02-13
R_3MSS0qmAIiwyI9t,2021-12-16T22:13:47.824Z,31,"É péssimo, nunca consigo fechar negócio",1,Tá Rui pra fazer negócio olx,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,6a4dbabc-bd19-4768-9b23-5d18380b7d5d,indefinido,indefinido,,,Sim,,2022-02-13
R_31o89IMhiej8O2T,2021-12-16T22:21:03.696Z,44,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,9a53d496-57f0-40cb-b4fb-2547e5c9a23f,indefinido,indefinido,,,Sim,,2022-02-13
R_3dYegJSYqyGc7Mk,2021-12-16T23:06:05.931Z,11,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,65a0cc90-3755-49a2-943e-e3a69b085750,indefinido,indefinido,,,Sim,,2022-02-13
R_2YLAUKCfnwztme4,2021-12-17T21:08:39.442Z,23,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,289509e6-dbda-4b27-a36a-251405c8a5c1,indefinido,2103,Sim,,,,2022-02-13
R_vBJa6HnDvfV4fTj,2021-12-17T21:09:04.310Z,34,É muito bom negociar na OLX,4,"Ótimo , consigo vender e fazer compras facilmente na OLX ",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,f82fd660-c1a1-4c45-98ac-d68f5ad4a3d7,indefinido,indefinido,,,Sim,,2022-02-13
R_3KpFaAOeTHxnPkt,2021-12-17T21:11:27.193Z,83,"É boa, consigo negociar",3,"plataforma muito boa, só tenho um ponto negativo o APP trava muito para abrir o chat.",Web,OLX_Buyer_Negotiation,https://pe.olx.com.br/,desktop,1f30db7f-9557-4613-a5bb-886d66988943,970436232,3060,,Sim,,,2022-02-13
R_2OJRLg5pr0plcDP,2021-12-17T21:14:13.742Z,19,"É péssimo, nunca consigo fechar negócio",1,"Muito golpista, não sinto confiança na compra",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,34f75d1a-e5fe-49b6-80e9-ffe26efb8de9,indefinido,indefinido,,,Sim,,2022-02-13
R_2ux5VpIGjyLfugx,2021-12-17T21:15:34.743Z,126,"É ruim, tenho dificuldade",2,Boa parte dos anunciantes nao colocam numero de telefone e quando colocam nao atendem.,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,39cffdfa-f9e7-4c59-864f-e520194303e6,938181816,2020,,Sim,,,2022-02-13
R_PMay8YtdgbReocF,2021-12-17T21:20:13.029Z,15,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,367a5bcf-0385-4159-9b24-769944df0232,indefinido,indefinido,,,Sim,,2022-02-13
R_11dym43TRZP7Q39,2021-12-17T21:23:19.500Z,13,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,20efcbbc-23d4-4841-af6f-62827b3ec111,indefinido,8040,Sim,,,,2022-02-13
R_2UfrP4PvPE2YiHm,2021-12-17T21:27:10.180Z,163,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,0578f375-0d3d-44b0-b32f-f08e6c3e718d,indefinido,undefined,Sim,,,,2022-02-13
R_31Krmi0Leoe71c6,2021-12-17T21:31:36.755Z,8,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,0a8dba52-8020-420a-a51e-5435f8c4d040,961613193,11020,,Sim,,,2022-02-13
R_1mg6YrM8csAGDwo,2021-12-17T21:53:00.846Z,16,"É ruim, tenho dificuldade",2,ANUNCIANTES NAO RESPONDEM,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,0f0d0aa7-1ef4-4ea3-8006-de5961ca15f6,indefinido,indefinido,,,Sim,,2022-02-13
R_2BzCQTUPDUEfGRu,2021-12-17T21:56:56.278Z,73,"É boa, consigo negociar",3,Sempre negociei e sempre deu tudo certo,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,b299109a-3fba-4732-ac31-b21b94ee6236,indefinido,3060,Sim,,,,2022-02-13
R_28TmrIlAVSR6olF,2021-12-17T22:01:00.348Z,9,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://es.olx.com.br/,desktop,11f87834-0edd-43be-8e66-3d9857d26846,indefinido,2060,Sim,,,,2022-02-13
R_3ix9swASNkrAYPx,2021-12-17T22:23:48.440Z,29,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,83970cce-b23a-4e8f-8f17-22d1dfdecd02,indefinido,2020,Sim,,,,2022-02-13
R_1oCiBiGTuGjoXwh,2021-12-17T22:24:06.282Z,10,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,f45d44dd-dc6b-441d-b97e-e147a16ca513,indefinido,indefinido,,,Sim,,2022-02-13
R_2y7vWTuPwJxK7a6,2021-12-17T22:30:02.777Z,42,"É ruim, tenho dificuldade",2,os vendedores não respondem no chat,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,28ccdd09-d2ed-4d3b-aa66-d0ee8fa75731,indefinido,indefinido,,,Sim,,2022-02-13
R_3iIFJL7Hmzy0lpl,2021-12-17T22:30:18.397Z,38,É muito bom negociar na OLX,4,É muito bom esse site ,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,mobile,df08269d-72b8-40a2-93f8-3ced984f63b5,970541791,3060,,Sim,,,2022-02-13
R_Cjj74XUrklfWpW1,2021-12-17T22:35:50.281Z,22,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://pe.olx.com.br/,mobile,1f92ddfa-e4d0-4145-8808-4f7abcd4d3bd,indefinido,2060,Sim,,,,2022-02-13
R_eh3TkBXcpXgXCjT,2021-12-17T22:52:13.342Z,24,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,7821a9b6-5a00-4ad4-a718-da9211f408b5,968843248,3060,,Sim,,,2022-02-13
R_1Hi1XarNeW1REyq,2021-12-17T23:01:00.578Z,84,É muito bom negociar na OLX,4,"É super prático, problemas são depois, mas quase sempre é muito confiável.",Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,cc511611-a6a6-4a49-aae5-e034f9a3973c,969082144,10140,,Sim,,,2022-02-13
R_2CxPozEnGxdOYeT,2021-12-17T23:03:15.778Z,100,"É ruim, tenho dificuldade",2,ruim,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,c3390298-3f3a-47a3-b130-98cc643a2a6c,indefinido,1001,Sim,,,,2022-02-13
R_1d02X3SDKvz87mq,2021-12-17T23:07:49.108Z,133,"É ruim, tenho dificuldade",2,"Esta acontecendo muitos anúncios de GOLPES devido ser de graça, então as pessoas estão perdendo a confiança ao negociar no site.",Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,bba32cd1-4adb-48a9-9130-44e2e5e49bcc,indefinido,3060,Sim,,,,2022-02-13
R_OO3VkMzPfczMcQV,2021-12-17T23:08:37.080Z,152,"É boa, consigo negociar",3,"site muito a melhorar.....90 % dos anuncios nao respondem......plataforma podia melhorar em k apos 5 perguntas nao respondidas o anuncio ser retirado...
e   anuncios com obrigatoriedade de por a placa de veiculo...e  90% de golpes
",Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,459f090c-a17b-445c-b566-bceb88fe5fa6,949818198,2020,,Sim,,,2022-02-13
R_1TwCBoOnZnNNFqp,2021-12-17T23:09:49.618Z,15,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://go.olx.com.br/,desktop,b3ad778c-b2cf-4db6-a685-65fb45422a59,970573947,3060,,Sim,,,2022-02-13
R_2b2AqrbCEkZ2eE7,2021-12-17T23:10:37.091Z,28,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,94950d55-2687-431d-9443-d3c353dc50e4,970189565,1080,,Sim,,,2022-02-13
R_2f1Ebz1mFxUwhlA,2021-12-17T23:17:02.907Z,47,É muito bom negociar na OLX,4,Bom,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,55296bab-9280-4ee0-bef2-338f347ebd4d,indefinido,indefinido,,,Sim,,2022-02-13
R_UuT0ecyN9dwoNq1,2021-12-17T23:18:15.089Z,33,"É ruim, tenho dificuldade",2,Deveria ter o telefone de todos os anúncios ,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,a255da51-80cc-46b4-8fe7-53850e527533,911203400,2060,,Sim,,,2022-02-13
R_1go4ueFTSPoghWu,2021-12-17T23:25:38.439Z,15,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,4134d5d4-1f8a-4830-a453-2759f774ec3f,indefinido,indefinido,,,Sim,,2022-02-13
R_T6pj2qD9xHknBZL,2021-12-17T23:31:14.221Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,c7353cd3-427c-4615-987e-1aa75a7142d2,indefinido,2060,Sim,,,,2022-02-13
R_31WNj7Mc9SqathE,2021-12-17T23:50:52.482Z,126,"É ruim, tenho dificuldade",2,Não conheço muito bem a plataforma é minha primeira tentativa de negócio ae fico meio receioso pois em outras plataformas tem a avaliação do vendedor dae vc tem mais segurança na hora de fechar o negócio,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,a9fb5986-865a-4230-a41c-49a388a1b4ca,indefinido,indefinido,,,Sim,,2022-02-13
R_28UkaozKk5cXIFE,2021-12-17T23:57:45.118Z,9,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,f21b60eb-fa3d-42cc-b0d2-490d0c781878,indefinido,indefinido,,,Sim,,2022-02-13
R_1ifDDyrghRV6bqG,2021-12-18T23:09:52.674Z,46,É muito bom negociar na OLX,4,a melhor plataforma de negócios,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,afeb551e-c7be-4fcb-8b42-d2388bf01277,970823930,3080,,Sim,,,2022-02-13
R_2vZBUdHKZ5UpX0R,2021-12-18T23:10:30.393Z,25,É muito bom negociar na OLX,4,:),Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,a140efb8-05df-47c8-b457-fbc965bfa9ff,indefinido,indefinido,,,Sim,,2022-02-13
R_32JC9hJEX9JKUCQ,2021-12-18T23:15:10.397Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,mobile,6212d4a0-c76f-4e23-83ef-2142adf18d7a,indefinido,10140,Sim,,,,2022-02-13
R_2QhNvkUyWWkT3jb,2021-12-18T23:24:49.855Z,9,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,a034b80c-ec66-4ec5-813a-933188049278,indefinido,1040,Sim,,,,2022-02-13
R_11jdiQeSlK1Tagl,2021-12-18T23:27:47.415Z,49,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ma.olx.com.br/,mobile,233cff35-cbee-4e57-9a42-7baede0f1607,966352642,2020,,Sim,,,2022-02-13
R_1IlKBKdkR8ORRSr,2021-12-18T23:28:11.109Z,92,É muito bom negociar na OLX,4,Consigo vende coisas aki e pelo sat de compras e vendas ,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,mobile,55764a2c-ffcf-4b44-beed-cfce2764882a,indefinido,undefined,Sim,,,,2022-02-13
R_1Frlguj8L9T72fg,2021-12-18T23:33:31.410Z,14,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,mobile,1895895e-7f57-4635-a489-55f0e7d16734,970673569,7080,,Sim,,,2022-02-13
R_3MlOCuqX8W3oRzN,2021-12-18T23:44:26.819Z,8,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,e55fb921-a869-4d28-be42-554354fd891e,850211950,1020,,Sim,,,2022-02-13
R_1DqjxQGGd7ziruA,2021-12-18T23:57:37.345Z,29,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,a32abd42-a784-4abe-8477-ae37d68b73d2,indefinido,1040,Sim,,,,2022-02-13
R_1ez1HY5JSSBeoyE,2021-12-19T00:19:09.316Z,18,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,mobile,86246c30-a4c2-43cb-85ee-91760d547abf,indefinido,1100,Sim,,,,2022-02-13
R_1N8hk2EBga5DkDc,2021-12-19T00:27:59.238Z,19,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/chats?chat_id===5TI6CX5gkliY2OfkFms%2FTlmPkxZZ2hHDN0eDPBkV9AE%3D==@conference.olxbr,mobile,cce804d4-6747-456d-88f6-d8de71d7ac90,indefinido,indefinido,,,Sim,,2022-02-13
R_1Y2DZvyDVut2Q7L,2021-12-19T00:29:47.809Z,14,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://pe.olx.com.br/,desktop,5b71125c-040c-4a58-a811-1015ef954cf5,966159826,3040,,Sim,,,2022-02-13
R_0GJy8OOr8lbGAvv,2021-12-19T00:33:11.072Z,23,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,58a6df70-7753-4eba-92f5-2c18242d14f9,indefinido,indefinido,,,Sim,,2022-02-13
R_R2AGomX8Ibjxg5P,2021-12-19T00:44:35.907Z,8,É muito bom negociar na OLX,4,Ótima,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,c573db61-3c99-4844-8dcc-b5fc969c2779,indefinido,indefinido,,,Sim,,2022-02-13
R_pi84BojRxB34TL3,2021-12-19T00:47:30.217Z,9,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,1c086a42-dfbe-4b96-a4e6-b7b06e194a31,970099938,1020,,Sim,,,2022-02-13
R_w0K0B91rd2Fg5wd,2021-12-19T00:47:46.734Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,0cf38eb0-dee4-4aeb-b9ae-351757ad28a1,955657467,2020,,Sim,,,2022-02-13
R_2QYibAcI6p9kYKl,2021-12-19T00:55:00.334Z,43,É muito bom negociar na OLX,4,Ótima!,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,21f16f1d-17b4-4204-8710-a8000244ca26,970584724,1040,,Sim,,,2022-02-13
R_1JPa3l09OkCQ5PC,2021-12-19T00:59:20.229Z,13,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,4c340077-4eea-4f95-a34a-ddcdd7ac7d29,958916938,2060,,Sim,,,2022-02-13
R_2c7tclEAmZDeV13,2021-12-19T01:08:48.323Z,279,"É péssimo, nunca consigo fechar negócio",1,vocês da olx pedem que para a nossa segurança não da contato mas os corretores de imóveis  dizem que a negociação fica muito lenta e atrapalham a segurança e a  negociação  ,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,eec5d322-7a2b-47b7-894e-425887c2597d,965106448,5020,,Sim,,,2022-02-13
R_2v7muKWaOaLNTSr,2021-12-19T01:11:09.891Z,15,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,f7fffcda-cf38-48b2-9c5c-a0afe6929fa0,indefinido,2060,Sim,,,,2022-02-13
R_3CSYjN8higwLZ85,2021-12-19T01:12:29.360Z,30,É muito bom negociar na OLX,4,"melhor site de compra e venda do Brasil !!!
",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,43af8e20-65d4-4d7f-9d9b-52335e8a296f,indefinido,indefinido,,,Sim,,2022-02-13
R_2zhyYIPmH4WYso8,2021-12-19T01:35:07.618Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,95290be3-304e-4549-a61d-51420eff4984,indefinido,2020,Sim,,,,2022-02-13
R_1lo4S9DcHyvCNzZ,2021-12-19T01:48:37.804Z,139,"É ruim, tenho dificuldade",2,a segurança é pouca o vendedor não tem garantia e nem o comprador os estacionamentos colocam preços altos ai os particulares sobem o valor também ai devido a segurança e garantia melhor comprar no estacionamento. a olx é sem futuro. ,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,40419df5-0b4d-4412-bed0-9143714c0515,indefinido,2060,Sim,,,,2022-02-13
R_Zen2eMV1eZezpRf,2021-12-19T01:48:38.664Z,182,É muito bom negociar na OLX,4,Os produtos adquiridos de acordo conforme anunciados e alguns superaram as minhas expectativas!,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,280dc0a5-06b9-4fe2-b3af-22836ba100d8,indefinido,5060,Sim,,,,2022-02-13
R_eUV1yooZflJOz8l,2021-12-19T02:06:49.733Z,12,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,9a77b57f-a3b5-4eef-84ae-f4a7e8c91a4f,indefinido,indefinido,,,Sim,,2022-02-13
R_1FzJ7Wy380XzkHa,2021-12-19T02:35:45.976Z,8,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,desktop,a4a2d137-936a-4679-85ca-f57fd2000537,indefinido,3060,Sim,,,,2022-02-13
