responseid,recordeddate,duration,q1_opcao,q1_nota,q2,plataforma,pesquisa,referer,di_device_type,pubaccid,list_id,category_id,intercept_user_inserted_ad,intercept_left_page,dt
R_ROyO1VyOiw5pnt7,2021-12-28T15:50:32.835Z,47,É muito bom publicar na OLX,4,Com a,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,78dd3314-950c-4655-ae6c-06df85af6c58,,,Sim,,2022-02-13
R_2xzbk63cv8OxKrh,2021-12-28T15:52:02.343Z,16,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,3b90ff28-2477-4c45-b3b8-1bf6b0ea6026,,,Sim,,2022-02-13
R_2AWJwgRDauInftJ,2021-12-28T16:04:17.501Z,239,É muito bom publicar na OLX,4,"Vocês deveriam verificar quem vende um único produto e quem tem produtos de venda recorrente e dessem um tempo maior pra expirar os produtos. Evitaria de todo mês ter que entrar no anuncio e ter que colocar no ar novamente. Por exemplo eu tenho mais de 40 anúncios, desses, mais da metade são produtos que vendo recorrente.",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,4f0bd262-96aa-40db-88e6-682edce56a4b,,,Sim,,2022-02-13
R_AnbqOVWBiv9uu0V,2021-12-28T16:31:57.551Z,11,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,35090de8-b86e-45f1-8d0d-3319daa382eb,indefinido,indefinido,,Sim,2022-02-13
R_UPVIirPAtMcesLf,2021-12-28T16:33:51.823Z,15,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,a4d618ea-4e9b-4e70-9243-4e6b789957c2,,,Sim,,2022-02-13
R_2e5t1PUD00fueS8,2021-12-02T13:09:52.752Z,26,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,f94e845d-afac-4018-8ab5-853b644d1691,indefinido,indefinido,,Sim,2022-02-13
R_29jrOhzb5O0mQoq,2021-12-02T13:09:54.898Z,15,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,da90356b-d931-46f1-98d9-cfa55adf81a2,indefinido,indefinido,,Sim,2022-02-13
R_aaxQcHquialxtXH,2021-12-02T13:09:58.249Z,26,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,c7ca0242-4ecc-4b91-b1df-7eba6ad8a85d,indefinido,indefinido,,Sim,2022-02-13
R_STTot85vMLdd3m9,2021-12-02T13:10:15.475Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,ab46af1c-3d5b-40b1-baf3-560d191c16ee,indefinido,indefinido,,Sim,2022-02-13
R_2urBjYbQ5wk1cOF,2021-12-02T13:10:28.960Z,17,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,aade04c1-2796-49e8-920d-f28a935cdb07,indefinido,indefinido,,Sim,2022-02-13
R_26kY2ey0uegkpVe,2021-12-02T13:10:45.734Z,33,"É ruim, tenho dificuldade",2,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,11bb049f-deb6-4c71-9c25-094eb0a159a7,indefinido,indefinido,,Sim,2022-02-13
R_2fD1kBS8H7wW9b6,2021-12-02T13:10:51.300Z,24,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,94dda7db-b0d9-47da-8f82-bffd23a3c115,indefinido,indefinido,,Sim,2022-02-13
R_3ezdtcIIFezGSNx,2021-12-02T13:10:54.414Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,6c4388a4-1e64-41e0-b69e-c20fbdd65100,indefinido,indefinido,,Sim,2022-02-13
R_yPfJVvAAL6iOjzr,2022-02-15T15:05:36.274Z,97,"É ruim, tenho dificuldade",2,"PARA FERRAMENTAS DO TIPO QUE VENDO NÃO TEM CATEGORIZADO. VENDO NÍVEL LASER, UMA FERRAMENTA DE PRECISÃO E TENHO QUE ANUNCIAR COMO UTILIDADE DOMÉSTICA PQ NÃO TEM SEÇÃO DE FERRAMENTAS ",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,e6441c25-170f-4d35-a77f-5099f02bae49,indefinido,indefinido,,Sim,2022-02-17
R_Twqd7DufYqQXhPH,2022-02-15T15:06:10.198Z,30,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,ce257869-c32a-4fca-828a-b89880b0207b,indefinido,indefinido,,Sim,2022-02-17
R_3gNGKZQv5yEu3Ms,2022-02-15T15:06:14.520Z,12,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,76e570d2-f863-4e34-ab15-2880f8a96871,indefinido,indefinido,,Sim,2022-02-17
R_T8hhJBeYNiS2PdL,2022-02-15T15:06:24.654Z,136,"É bom, consigo publicar meus anúncios",3,"Não tive retorno dos meus anúncios, seria bem melhor se recebessemos contato através do celular ou whatsapp",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f0bc38af-9b7c-4839-a542-d30c6024714c,indefinido,indefinido,,Sim,2022-02-17
R_1P7A0Zc6hJiOFq2,2022-02-15T15:07:01.795Z,20,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,ebe70fbc-c7ad-4615-9b6a-c7f1043d9d89,indefinido,indefinido,,Sim,2022-02-17
R_2uIoWgBDysgLRDL,2022-02-15T15:07:26.803Z,8,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,663df160-b5f2-4c14-bcf0-b0688cc9aaf0,indefinido,indefinido,,Sim,2022-02-17
R_abA8YjwTdiZJ0mR,2022-02-15T15:07:49.004Z,43,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,e0715c97-e13e-4b19-8a4d-06e49e56428d,indefinido,indefinido,,Sim,2022-02-17
R_3ISH3BYKxVNAJ4R,2022-02-15T15:29:26.944Z,7,"É ruim, tenho dificuldade",2,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,ea7c3a7f-f0e4-4f70-af7f-304038e1b48f,,,Sim,,2022-02-17
R_2pQYhDJd5wYY0oS,2022-02-15T15:41:01.575Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,e56e6be9-99cf-4147-b5fd-5d3057e3c694,,,Sim,,2022-02-17
R_SDcK0sNZtNEe7DP,2022-02-15T15:44:40.943Z,6,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,d970c9e5-9410-4192-acd7-bc906eaedc74,,,Sim,,2022-02-17
R_BVp5Ne2zM9JdwSl,2022-02-15T16:00:16.110Z,11,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,2ddaebb5-a603-4053-930b-b12ab1d3670d,,,Sim,,2022-02-17
R_22oe8FyA2u10BOe,2022-02-15T16:01:23.203Z,226,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f64f5d27-d6b3-45f1-85be-ff6953f405df,,,Sim,,2022-02-17
R_3WNsunvKWszrjEt,2022-02-15T16:11:45.795Z,11,É muito bom publicar na OLX,4,"Amo dms
",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,93f6a1fe-2edb-4b37-bfb3-f557893889d9,,,Sim,,2022-02-17
R_WCEzNLkubVw8ziF,2022-02-15T16:12:47.769Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,e2af80eb-4c9d-4161-adcf-941313b5dcd2,,,Sim,,2022-02-17
R_238UHTkui0KgqWt,2022-02-15T16:16:20.974Z,28,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,8580c67f-8d36-4b62-8a5e-b36df7536d73,,,Sim,,2022-02-17
R_5gNwS1y50dFwszn,2022-02-15T16:21:54.370Z,52,É muito bom publicar na OLX,4,"Excelente canal para venda de produtos.
Parabéns aos idealizadores.",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,e2eb2d34-6097-41c7-81c2-08a346dccdf5,,,Sim,,2022-02-17
R_XT9hw43qmXpVLEt,2022-02-15T16:36:28.742Z,22,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,e3876ed5-53e2-4151-9d89-d91c21100917,,,Sim,,2022-02-17
R_3qfYDLEiTlytjp5,2022-02-15T16:53:13.833Z,19,É muito bom publicar na OLX,4,"Rápido, ágil. excelente. 
",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,8df902bc-993e-440d-bfae-ddac72fe7cd5,,,Sim,,2022-02-17
R_2sZP3yJhq1CeWWR,2022-02-15T16:57:19.375Z,17,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,8069ba1f-969f-4ba5-bb4b-dba0ef9e94d7,,,Sim,,2022-02-17
R_2SGLC2THwf91PK2,2022-02-15T17:01:45.147Z,28,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,695a8007-0e81-4f65-9fc1-f84c10d46ebc,,,Sim,,2022-02-17
R_1eQTVP8k8pMYrSP,2022-02-16T03:01:31.901Z,14,É muito bom publicar na OLX,4,Otimo,iOS,OLX_Seller_AdInsertion,,mobile,3e703471-43be-4eca-b4fe-7fa7330fbcac,indefinido,indefinido,,Sim,2022-02-17
R_1hxVSXAk0smqZUL,2022-02-16T03:02:17.822Z,17,"É bom, consigo publicar meus anúncios",3,,iOS,OLX_Seller_AdInsertion,,mobile,8f325fc1-a741-4578-b188-889206a81973,indefinido,indefinido,,Sim,2022-02-17
R_1r8MVD3BA2o2rLZ,2022-02-16T03:02:46.639Z,52,É muito bom publicar na OLX,4,Ficar mais atentos aos golpistas ,iOS,OLX_Seller_AdInsertion,,mobile,9886f268-49b3-48b7-9855-d47c9d0f3ac2,,,Sim,,2022-02-17
R_3mlJR9XLDUV9fvH,2022-02-16T03:03:11.235Z,10,É muito bom publicar na OLX,4,    ,iOS,OLX_Seller_AdInsertion,,mobile,fe67032f-9286-492e-91dd-9afc787973fa,,,Sim,,2022-02-17
R_2THsemNq45N5ZTJ,2022-02-16T03:03:30.223Z,12,É muito bom publicar na OLX,4,Muito bom ,iOS,OLX_Seller_AdInsertion,,mobile,ca92d2d8-4b9b-4a4e-86ca-176cc218736b,,,Sim,,2022-02-17
R_rcqUEVMde5e7vEZ,2022-02-16T03:03:31.239Z,44,É muito bom publicar na OLX,4,Carregar mais fácil as fotos pras publicação ,iOS,OLX_Seller_AdInsertion,,mobile,0ba9d17a-2dc1-420c-baa0-044c988a6f85,indefinido,indefinido,,Sim,2022-02-17
R_2qxxe6V5hpzuGw0,2022-02-16T03:04:35.128Z,36,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,c944db02-2702-4e8a-a2d4-bf2ee0b5c06c,indefinido,indefinido,,Sim,2022-02-17
R_1NEVLkMJwMWzryj,2022-02-16T03:04:36.739Z,23,"É bom, consigo publicar meus anúncios",3,,iOS,OLX_Seller_AdInsertion,,mobile,d9034ca9-6d84-4a50-be45-e29009e046b8,,,Sim,,2022-02-17
R_CZEYRSlY9MiiGsN,2022-02-16T03:04:38.403Z,16,É muito bom publicar na OLX,4,Bom,iOS,OLX_Seller_AdInsertion,,mobile,97e3925c-65df-4fbd-b058-8d339f18f525,indefinido,indefinido,,Sim,2022-02-17
R_1LnYQhAHHurWYdk,2022-02-16T03:04:44.504Z,35,É muito bom publicar na OLX,4,Experiência está sendo de crescimento e aprendizado.,iOS,OLX_Seller_AdInsertion,,mobile,9faa6e28-7a8b-4c3f-8b96-ee0b0120cc09,,,Sim,,2022-02-17
R_3nosL2NNysDPi7D,2022-02-16T03:04:47.229Z,14,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,fabd52be-0756-41ea-ac3e-4afec38d0127,indefinido,indefinido,,Sim,2022-02-17
R_2TGixMNNNiQzuj9,2022-02-16T03:04:53.026Z,100,"É ruim, tenho dificuldade",2,"Quando vc usar + OLX sempre identifica como mais de 1 produto e não publica anúncio.

Problemas com o chat q fecha e apaga msg q estavam sendo escrita.

",iOS,OLX_Seller_AdInsertion,,mobile,46aa5a0b-f2a8-4973-9f93-4b51524ad1f2,indefinido,indefinido,,Sim,2022-02-17
R_1inAJejze5AyLmj,2022-02-16T03:05:45.856Z,21,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,c0411d2d-8cc8-4f6b-81ff-927f4d6a6194,,,Sim,,2022-02-17
R_3F4AprP7ObE8Ept,2022-02-16T03:06:38.667Z,8,É muito bom publicar na OLX,4,,iOS,OLX_Seller_AdInsertion,,mobile,d4c60925-7cbe-4636-a0d6-c4cbc23f08c2,,,Sim,,2022-02-17
R_u3yWpDBg79QXUPL,2022-02-16T04:38:10.406Z,17,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,af3b50c4-54da-42ff-8205-40cc15e1e232,indefinido,indefinido,,Sim,2022-02-17
R_3Rey6gniFwmiKfw,2022-02-16T05:15:47.320Z,43,É muito bom publicar na OLX,4,Fa,Android,OLX_Seller_AdInsertion,,mobile,cacdd7f9-8c5c-407c-a68f-325b023c2b21,,,Sim,,2022-02-17
R_1PT3D6f7P5s1rMC,2022-02-16T08:33:02.608Z,37,É muito bom publicar na OLX,4,A olx é top de mais,Android,OLX_Seller_AdInsertion,,mobile,c668f78c-89dc-4e0a-894f-fdf772db2b82,indefinido,indefinido,,Sim,2022-02-17
R_2WT0rq9OHE4SS3I,2022-02-16T09:18:09.782Z,11,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,3839c597-a465-41d3-81fe-f125ce15ccaf,indefinido,indefinido,,Sim,2022-02-17
R_1o5fqglRYh4vhw7,2022-02-16T09:40:07.737Z,32,É muito bom publicar na OLX,4,Muito bom,Android,OLX_Seller_AdInsertion,,mobile,04bf92a8-ca0a-4e3c-be94-bb23025eec84,indefinido,indefinido,,Sim,2022-02-17
R_2ydvCtsKiomBPjh,2022-02-16T10:09:08.913Z,303,"É bom, consigo publicar meus anúncios",3,Só acho que a Olx deveria ser mais criteriosa quanto aos clientes vejo vários anúncios que o email não é válido o anunciante ter a opção de ocultar o número de telefone. Tudo isso é um prato cheio para os golpista não é por acaso que está plataforma é onde tem mais golpista pela facilidade do próprio se ocultar,Android,OLX_Seller_AdInsertion,,mobile,72114edf-41a3-48da-92f1-c6ec1f13fe0d,,,Sim,,2022-02-17
R_2dYIooMl1ogPFPh,2022-02-16T10:13:49.603Z,22,"É bom, consigo publicar meus anúncios",3,,Android,OLX_Seller_AdInsertion,,mobile,cb77b886-4bad-440f-8924-5bbbe2d906fc,indefinido,indefinido,,Sim,2022-02-17
R_1gIvYIoaR1Wf31W,2022-02-16T10:26:28.927Z,11,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,62d34c0d-fe46-41f7-9d60-15663ea824f3,,,Sim,,2022-02-17
R_1CI30hNhXjqJSGY,2022-02-16T10:37:48.614Z,30,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,8356c7bc-6957-4e15-a5b5-06d320f836c0,,,Sim,,2022-02-17
R_2rZxGFLqjQs206l,2022-02-16T10:50:35.636Z,23,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,63b11c20-155f-4e39-898c-1203ff27b45f,indefinido,indefinido,,Sim,2022-02-17
R_3fNS64C2NtpOeTd,2022-02-16T10:51:50.959Z,41,É muito bom publicar na OLX,4,Tudo ótimo não tenho q reclamar ,Android,OLX_Seller_AdInsertion,,mobile,02ce491c-c54b-468c-ab04-8f9f527e4204,,,Sim,,2022-02-17
R_3Dj8vclAAFYnPm6,2022-02-16T11:00:09.899Z,40,É muito bom publicar na OLX,4,Plataforma que atende as necessidades do seu cliente. ,Android,OLX_Seller_AdInsertion,,mobile,1388da6f-5078-4a1c-85f1-e0856d3cf741,indefinido,indefinido,,Sim,2022-02-17
R_30kGLU3vNconSyY,2022-02-16T11:55:21.590Z,55,É muito bom publicar na OLX,4,Já fiz vendas com vcs e gostei ,Android,OLX_Seller_AdInsertion,,mobile,46dc008a-6294-40a8-9b99-d9aba8aaf4a5,,,Sim,,2022-02-17
R_2pVRbs94jPbZFhb,2022-02-16T11:57:26.752Z,15,É muito bom publicar na OLX,4,,Android,OLX_Seller_AdInsertion,,mobile,d1cbb3ad-f14b-4393-a681-44d6bf292062,,,Sim,,2022-02-17
R_bD6kTtaiXCWqxFL,2022-02-16T17:01:23.196Z,11,"É péssimo, nunca consigo publicar meus anúncios",1,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,0e907322-e132-41cb-9f3c-aafd16325857,indefinido,indefinido,,Sim,2022-02-17
R_bI9OkB9k9sqde5b,2022-02-16T17:01:48.784Z,12,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,4f13619f-e066-49ad-99dd-dbcc61dfbff7,indefinido,indefinido,,Sim,2022-02-17
R_1DGOkmZckofd7FF,2022-02-16T17:01:53.825Z,23,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,041b4160-6dfe-4a5f-a232-89a995f9040d,indefinido,indefinido,,Sim,2022-02-17
R_2ASWkUnwVEbwas4,2022-02-16T17:02:02.828Z,20,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,36b918e3-10e7-455c-b830-f7a0ec85f344,indefinido,indefinido,,Sim,2022-02-17
R_3fxyJvLpg3hR89L,2022-02-16T17:02:05.676Z,15,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,68d380cf-d828-4026-b58e-7081abe15bbe,indefinido,indefinido,,Sim,2022-02-17
R_2fa4saC0ikjCCC0,2022-02-16T17:03:46.193Z,15,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/ai/form/0/,desktop,a0dfef4b-97ee-4619-bb97-594feabf4596,indefinido,indefinido,,Sim,2022-02-17
R_UrlxLPoAxr7A2C5,2022-02-16T17:03:48.276Z,17,"É ruim, tenho dificuldade",2,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,9ba215ae-5ecf-4ef2-bb06-310f588f1ffe,indefinido,indefinido,,Sim,2022-02-17
R_Pw8FVq18MBaSWtP,2022-02-16T17:03:55.663Z,42,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,8a96316e-e99f-4f12-8cb5-3183d161025a,indefinido,indefinido,,Sim,2022-02-17
R_SOh4ecViD0ot48p,2022-02-16T17:04:04.366Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,c0c1937f-e32a-4f0d-8ccf-a2862caecc59,indefinido,indefinido,,Sim,2022-02-17
R_R8NVzmvd4ctb1oB,2022-02-16T17:04:05.438Z,18,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,787d2c7e-8b32-4ad7-94d7-6c1960ec2945,indefinido,indefinido,,Sim,2022-02-17
R_z9hlzmducBuxmAF,2022-02-16T17:04:50.560Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,9adb294f-1f62-480a-8ff5-2ae60e8fa019,indefinido,indefinido,,Sim,2022-02-17
R_1g22KdoiZOYQoG7,2022-02-16T17:05:09.064Z,21,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,e68a2960-0976-43f7-8f0c-5fdea6c576a9,indefinido,indefinido,,Sim,2022-02-17
R_V1Z9KqPBds3JTLH,2022-02-16T17:05:22.203Z,27,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,23943fb9-bc62-4f43-9078-6a936074d79e,indefinido,indefinido,,Sim,2022-02-17
R_bCUjpMCLNA3x7EZ,2022-02-16T17:05:39.666Z,153,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,56d197f6-ae92-49d0-b5bc-3816dbe79a8a,indefinido,indefinido,,Sim,2022-02-17
R_2zkfTBEcvTs9Y7A,2022-02-16T17:10:40.867Z,32,"É bom, consigo publicar meus anúncios",3,boa experiencia,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,1558a87a-7dc3-46db-a5ef-8b3e835009a0,,,Sim,,2022-02-17
R_2YghAlfYuvddwAV,2022-02-16T17:15:01.970Z,23,É muito bom publicar na OLX,4,mt bom vlw garena,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,2212307a-6ee7-40b3-abe6-a1c86229bc97,,,Sim,,2022-02-17
R_3g8cSQFYBsccuOE,2022-02-16T17:15:54.809Z,12,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,be111e3d-e193-49a2-961d-aec0410affdd,,,Sim,,2022-02-17
R_b8949f4EJD5FZ4t,2022-02-16T17:19:19.169Z,176,É muito bom publicar na OLX,4,estou gostando bastante de usar a plataforma,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,6b193988-6684-4cbc-a646-901af0c6551e,,,Sim,,2022-02-17
R_3G2mAiOajetRMDf,2022-02-16T17:37:35.668Z,15,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,2f97e851-4f04-42a4-9c25-c55b2462922c,,,Sim,,2022-02-17
R_1OMMllUu8C65H2b,2022-02-16T17:40:13.441Z,17,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,1c3556b7-83ac-4705-8bd3-a53cbe8afb73,,,Sim,,2022-02-17
R_27PcZdIF39fwocF,2022-02-16T17:47:39.850Z,10,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,df39abd4-efd1-40e1-b7eb-a7219747e5e5,,,Sim,,2022-02-17
R_12tIVf5XxUOOrra,2022-02-16T17:57:16.963Z,23,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,7f605631-b3e9-4f33-b722-c9c3780df8d9,,,Sim,,2022-02-17
R_2qx6QTqISm6SvJr,2022-02-16T17:59:44.764Z,31,"É bom, consigo publicar meus anúncios",3,publicar é fácil. só não é facil vender,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,0ba906b4-0954-444d-bec1-1edb96d5689a,,,Sim,,2022-02-17
R_2YWBRKXCjOmEHt6,2022-02-16T18:07:26.523Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,20ce1d69-86d6-4d63-8294-8e4c62aeeb6c,,,Sim,,2022-02-17
R_3hg2cQelvyeeBww,2022-02-16T18:09:52.334Z,50,É muito bom publicar na OLX,4,exelente a olx,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,93f68448-1130-411a-b4c4-a4f970b8c989,,,Sim,,2022-02-17
R_2PvYrb7w6OPZ4w8,2022-02-16T18:12:05.540Z,69,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,0e190265-2110-4a47-bd2d-cb362403fc2f,,,Sim,,2022-02-17
R_3qgoL2guKFEYNB9,2022-02-16T18:17:51.675Z,45,É muito bom publicar na OLX,4,"Estou Gostando muito, Obrigado Pela Oportunidade, boa tarde",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,07ed0cb5-85de-41a0-8fa2-228a9efd82f2,,,Sim,,2022-02-17
R_237DYnH2NtsnDj6,2022-02-16T18:27:52.802Z,94,É muito bom publicar na OLX,4,Sim já efetuei várias vendas através do olx,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,8a4ec312-6f30-40ea-946d-8e6992571f34,,,Sim,,2022-02-17
R_3qmL550xahu0X3b,2021-12-28T16:43:09.774Z,27,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,286e4ee2-f2dc-4fba-b191-43e735dea9e2,indefinido,indefinido,,Sim,2022-02-13
R_246hT3au0ukyuN2,2021-12-28T16:53:21.549Z,8,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,bc92082b-cd57-4add-9611-597127524a86,indefinido,indefinido,,Sim,2022-02-13
R_9ZiVSJe3Y69bGo1,2021-12-28T17:00:04.318Z,17,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,bbf31111-bb5c-4e2a-ac4a-8fbf333628c3,,,Sim,,2022-02-13
R_1ms0PMx8vV1X6x3,2021-12-28T17:02:34.598Z,20,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,e4a0e81f-1cea-4a7f-a3f2-02f4ca4d27fc,indefinido,indefinido,,Sim,2022-02-13
R_1QbkEUsTNl2H7eC,2021-12-28T17:15:52.654Z,15,É muito bom publicar na OLX,4,Muito bom,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,6cadde3e-5ded-4635-8c3b-b0b580d08017,,,Sim,,2022-02-13
R_338adXfQnpxDlTt,2021-12-28T17:29:14.405Z,51,"É ruim, tenho dificuldade",2,trava muito,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,710a2d8f-0df9-4dcf-9be7-d63acc4b11a4,,,Sim,,2022-02-13
R_rkVPWXaBti5qahH,2021-12-28T17:34:19.798Z,7,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,ae967ea9-8c9a-44ab-8611-38a447a2d8d2,,,Sim,,2022-02-13
R_9M0Kg0gzbHga933,2021-12-28T17:42:34.676Z,9,"É ruim, tenho dificuldade",2,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,427604df-b26e-4952-9919-22225df9d271,,,Sim,,2022-02-13
R_1JQw6Tps7TnLm5U,2021-12-28T17:47:03.621Z,25,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,3349678f-c9d2-403c-bac1-7a7b07186863,,,Sim,,2022-02-13
R_2xxAq2hjaicbqZU,2021-12-28T18:20:04.687Z,13,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,5ec3b8ea-5a82-4eeb-ba09-b90858ae37cc,indefinido,indefinido,,Sim,2022-02-13
R_RCx0oyjYmaM6JzP,2021-12-28T18:22:23.747Z,30,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,b0233104-9df0-413c-a9f3-475555a66105,indefinido,indefinido,,Sim,2022-02-13
